sentence,label
等人们散了，我们才扶着父亲沿着湖边的小路，好容易走到石像跟前。,0
”她凄凉的声音令我好不难受，但我已无路可退。,1
马同志在阴湿的黑狱中长久不见天日，眼睛逐渐失明，其他牢里的同志设法买点油腊送进去，好容易才使他重新得到一点光明。,0
凌云飞叹道：“好不无耻，你们想得也太简单了，难道中原武林便从此无人了吗？,1
一位失业军官说：他好容易凑足了路费从贵州赶来重庆。,0
好不容易在办公室那面的草场上，找到几个正在锯木修船的社员，我走上去问：“老孙同志在村里吗？,0
此外，少数同学是因为平时没有一个发挥才干、显露才华的机会和场所，这次好不容易抓住这么一个表现自我的机会，当然不会轻易放弃。,0
经过几个月的采访，好不容易进入了创作阶段，可他却因积劳成疾得了颈椎炎。,0
这当儿，一个獐头鼠目的中年人正在那儿“开讲”，他口沫四溅，好得意，围着他听的人个个出了神。,1
金子一颗心不知丢失了多久，好容易才又跳动在胸口。,0
”经纪笑，“卓小姐讲得好有趣，那岂非连日月精华也在墙里。,1
那年我上五年级，好不容易攒下三个“工农兵”牌墨水瓶，那就能做三只灯的，妹妹用半截铅笔换了一只大小正合适的葫芦，她在葫芦上用蜡笔画了好多小蛾子，她说画了蛾子就会有更多的蛾子来看灯的。,0
他钻进人群，撞入眼帘的是一幅惨不忍睹的场景：一个只有四五岁的小女孩躺在地上，口吐白沫，四肢抽搐，好不痛苦……围观者中一位中年人说：“这叫羊角疯，说犯就犯，去不了根……”“这叫癫痫病，我从医书上看到过。,1
”蔚甄好意外。“今天是你十九岁的生辰，由明天起，你开始步入二十岁。,1
就这样，好不容易度过了惊心动魄的一夜。,0
中外合资的富绅公司成立三周年，庆祝活动花了一笔钱，请名人，请歌星，好热闹。,1
为了建造新厂房，全厂职工花了不少心血，好不容易盼到新厂房落成，怎么舍得把它让出去呢？,0
黄殿宇等五人好容易在半年前办成一个小小的制药厂，为当地农民带来了致富的希望。,0
回头一看，恰是妙玉门前，栊翠庵中有十数株红梅，如胭脂一般，映着雪色，分外显得精神，好有趣！宝玉便立住，细细的赏玩一回方走。,1
临波蹲在胖男生身边，看他抽着烟好不快活的样子，心底暗道：那些心理专家说。,1
＂装疯又卖傻、寻死兼寻活，刘皇后这场戏演得好辛苦！朱珞珞原本对她的一点同情心也消失了，因为她发现，刘皇后还是容不下她。,1
和他在一起，她总觉得她的话变多了，人也活泼了起来，心里甜滋滋地好不兴奋。不过她有自知之明。,1
好不容易才将备用的轮胎换上。,0
我暗自思忖，世界变化多快，看那娇嫩的野花漫地遍野，好茂盛；那善歌的鸟儿起劲地唱着，好不动听；世间万物白天在阳光的照耀下，夜晚在星星的洗礼下，在茂盛成长。,1
”他开口大哥大姐，闭口大哥大姐，叫得群雄心里好舒坦，觉得这孩子真懂事，模样生得好，嘴巴又甜，心中对他的好感无形中又加了三分，对伤害他的张岚和李良，无形却也更加讨厌。,1
好不容易从中东抽出脚来的美国真的会重蹈覆辙吗？,0
”他在谈到前不久举行日苏外长定期协商时说，苏联同意恢复缔结包括领土问题在内的和平条约谈判，这与以往相比虽然是“前进了一步”，但是，这只是朝着解决领土问题“好不容易重新站到了起跑线上。,0
中央情报局局长好不容易才没有被一起有关他利用情报增加股票交易投资的丑闻弄得身败名裂。,0
个别地方甚至有这样的事例，好不容易集资盖起了新校舍，却因建筑队无证施工、偷工减料，搬进去不久就演出了屋倒人亡的惨剧。,0
他拚力挣扎着，好不容易使头部钻出雪堆。,0
一入湖水便如湖中的鱼儿，任意的四处优游，好不自在。直到好一会几之后，隐约间凤凰又听见那湖面上有人在叫唤，这时才想起，还有一个人。,1
一九六三年我好不容易到了长春一个医院，有个教授给我看完了病说，‘你这个病是三度子宫脱垂，没有别的办法，只能割掉。,0
好不容易建起来的农村文化设施为何被冷落？,0
公用电话虽然离我们家不远，但对我来说却像是十万八千里，好容易才到了家。,0
两人手牵着手，好不亲热地就要离开。,1
这叔侄二人喜出望外，他们说，只知道共产党毛主席帮助我们穷苦人民翻了身，从没有想到还能亲眼见到毛主席，我们请毛主席还请不到，哪里还能让毛主席请吃螃蟹，可这是我们一生都难逢的好机会，一定要和毛主席一当时就在浴场的大厅里摆下了螃蟹宴，主席和大家一起边吃边谈，大家听着渔家翻身的乐趣，并叙述着远游海洋戏水成趣的情景，谈笑风生，好畅快！吃罢螃蟹，那叔侄二人执意不肯收钱，他们说，共产党毛主席帮助我只是希望能和毛主席一起照个像，作为永世的纪念。,1
我和同事们合译的一本小说，好不容易重版了（因初版只印几千），但稿酬微薄。,0
“等了半小时，好容易来一辆公交，却人满为患”“坐地铁倒是不堵车，可从地铁站走到单位还得半小时”“下班高峰期，人挤人，太遭罪”……从这些日常“吐槽”声中，不难看出公共交通依然存在的诸多问题：准点率低，严重拥挤，速度慢，乘车环境差，线路规划不合理等。,0
我好不容易买了一件幸存四个扣子的背心穿在身上，到家后一看，衣服上只剩下一个扣子了。,0
我当时实在太感动了，连好不容易学会的中文“欢迎”一词都忘得一干二净。,0
”张发安想：大家好不容易才把水抽干，如果不马上挑肥，下起雨来，不就白抽了吗？,0
”就在三人相对大笑中，遥见小仙和乌玛飞奔而来，两人手牵手，春风满面地笑着，好亲热呀！,1
鸟儿吱吱喳喳满场飞，好不热闹。园子中央有片大草地，四周有矮铁栏杆围住，外面有长木凳，供游客休息。,1
郊野的气息扑鼻而来，凉飒飒的好不舒服。吉儿微微转身，看看立马一旁的李世民，却见他双眼也是望着城外，面上流露出悲苦之色。,1
”伊恩骑马过来，周围拥簇一群美女，左拥右搂好风流，对身旁美人的亲吻有求必应。,1
埃玛带着孩子出去了，女仆们都在下面地下室里，凯里太太蓦地感到自己于然一身飘零世上，好不凄苦。一阵巨大的恐惧攫住心头：她原以为要不了两个星期，病体就会复原的，现在看来要水远卧床不起了。,1
看到久未谋面的小女儿一家三口，徐云祥、赵大妹夫妇笑得合不拢嘴，一家人聊得好不热闹。以网络为媒，让生活在福利院的老人与远在千里之外的子女网上团圆，这是浦东新区社会福利院工作人员今年想出的新招。,1
夏、秋两季虽然比较好一些，但是一到秋天，只要连着下上两天雨，地面的水就渗不下去了，这样好容易捉住的几根零星庄稼苗，又被地面的积水泡坏了。,0
为国家一级陆路口岸的黑龙江省东宁县，利用得天独厚的地缘优势，大力发展对俄旅游业，自一九九二年五月开始，相继开通了去往俄罗斯的三条旅游线，中外游客超过二十万人次，带（盛晓东陈学泉）《人民日报》〔１９９４０４１３№Ａ〕龙头龙尾连起来本报记者陈华几乎一夜之间，成都市蜀都大道两旁、空中，便被上海厂商的各式广告所占领；省展览馆更是上海商品的世界，上海人索性把“南京生意好兴隆！原来，为期５天的’９４上海商品博览会暨经济技术协作洽谈会正在这里举行。,1
索火焰在农技校读书的小儿子为发展木耳生产，好不容易买了些木耳棒拉回家，索火焰却认为不能挣钱还占地方，拿起斧头将木耳棒劈成柴禾送进了灶膛。,0
曹操〔６〕设了“摸金校尉”之类的职员，专门盗墓，他的儿子却做了皇帝，自己竟被谥为“武帝”，好威风。这样看来，死人的安危，和生人的祸福，又仿佛没有关系似的。,1
秦宝宝高兴得直拍手，好不天真可爱！,1
可是，当你急着提出大量现款，却要花很长的时间等候授权；当你带着某银行的信用卡，却到处找不到该银行的办事机构；当你将卡插入自动柜员机，卡却被莫名其妙地吃掉了；到商场去购物，好不容易找到可以使用银行卡结账的收银台，刷卡机却出现了线路故障……面对这些麻烦事，你怎么会潇洒得起来？,0
”与鹿小影不同，施万军学的是有机化工，去年大专毕业后好不容易才找到了一家化工单位。,0
当我们急急忙忙赶到附近的一家超级商场欲买油炸春卷时，不巧货早就卖完了，令人好不遗憾。抱着一线希望找到营业员问她是否还会再加工，她答说一天就只加工一次。,1
珍珠令第十八章三日限期凌君毅听那黄衣女郎说出“太上”二字，心中暗暗忖道：“太上，这两个字的称呼，好不古怪？”突然他灵机一动，又暗暗哦了一声：“玉兰总管的职务，不是帮主派的，而是太上要她担任的，莫非是太上帮主？,1
雅赫雅定了定神，正待伸手去抓霓喜，霓喜双手举起柜台上摊开的那一匹青莲色印度绸，凭空横扫过去，那匹绸子，剪去了一大半，单剩下薄薄几层裹住了木板，好不厉害，克嚓一声，于寡妇往后便倒，雅赫雅沾着点儿，也震得满臂酸麻,1
“张玉朗道：“他们比一对小夫妻还亲热呢，两个人并肩而坐，手握着手，低声而谈，相视而笑，根本就忘了我的存在，弄得我好尴尬，又不能悄悄地离开走掉，到后来还是皇帝看见了我，朝我挤个眼睛笑笑，叫我回家了，同时还叫我把这些给带来了。,1
他的话刚说完，一种爆破声，好吓人，震撼着那店子。,1
自知闯祸了的赐喜亦赌上性命跳上了她最怕的马儿，快马加鞭的骑马出寨，一时间“霸地寨”犹如赛马场，场面好热闹。两个人骑的路线诚然不同，赐喜又急又怕的拦在浩浩荡荡的迎亲队伍前，急喘著气，“我要找新郎倌。,1
